,Model,Accuracy mean %,Precision mean %,Recall mean %,F1 Score mean %,Features
270,Decision Tree,72.06896552,78.16620879,59.83516484,66.09007816,"['thalach', 'oldpeak', 'slope']"
271,Decision Tree,72.42528736,71.26388163,68.79120879,67.59757447,"['thalach', 'oldpeak', 'ca']"
272,Decision Tree,71.74712644,70.81593651,68.62637363,68.96297944,"['thalach', 'oldpeak', 'thal']"
273,Decision Tree,72.74712644,68.77053429,76.81318681,72.07158055,"['thalach', 'slope', 'ca']"
274,Decision Tree,74.09195402,72.00523088,73.84615385,72.26993761,"['thalach', 'slope', 'thal']"
275,Decision Tree,79.50574713,86.1504884,68.02197802,75.14608802,"['thalach', 'ca', 'thal']"
276,Decision Tree,72.43678161,79.50577201,54.78021978,64.24334651,"['exang', 'oldpeak', 'slope']"
277,Decision Tree,77.8045977,81.88628039,67.30769231,71.88760869,"['exang', 'oldpeak', 'ca']"
278,Decision Tree,76.12643678,78.73476523,66.48351648,71.62274852,"['exang', 'oldpeak', 'thal']"
279,Decision Tree,79.48275862,83.19047619,71.7032967,76.2681801,"['exang', 'slope', 'ca']"
280,Decision Tree,79.13793103,80.08058608,74.56043956,76.58674352,"['exang', 'slope', 'thal']"
281,Decision Tree,81.87356322,87.56633644,71.7032967,78.16457665,"['exang', 'ca', 'thal']"
282,Decision Tree,73.09195402,80.19330669,57.03296703,64.87008333,"['oldpeak', 'slope', 'ca']"
283,Decision Tree,73.45977011,73.64835165,67.25274725,69.8576902,"['oldpeak', 'slope', 'thal']"
284,Decision Tree,78.88505747,83.19097569,68.18681319,73.99035747,"['oldpeak', 'ca', 'thal']"
285,Decision Tree,79.49425287,78.3802521,78.2967033,77.64860427,"['slope', 'ca', 'thal']"
286,Decision Tree,76.83908046,74.26777587,81.04395604,76.36020937,"['age', 'sex', 'cp', 'trestbps']"
287,Decision Tree,75.16091954,71.13141026,81.92307692,75.1018648,"['age', 'sex', 'cp', 'chol']"
288,Decision Tree,75.47126437,72.72287585,81.75824176,75.58009732,"['age', 'sex', 'cp', 'fbs']"
289,Decision Tree,77.49425287,72.8014778,87.63736264,78.64986089,"['age', 'sex', 'cp', 'restecg']"
290,Decision Tree,75.79310345,73.3275359,83.07692308,76.23989,"['age', 'sex', 'cp', 'thalach']"
291,Decision Tree,75.11494253,72.35707675,78.07692308,74.53305056,"['age', 'sex', 'cp', 'exang']"
292,Decision Tree,74.13793103,73.48609071,71.64835165,70.3728146,"['age', 'sex', 'cp', 'oldpeak']"
293,Decision Tree,76.47126437,71.32887051,86.15384615,77.45153219,"['age', 'sex', 'cp', 'slope']"
294,Decision Tree,76.47126437,79.98272316,67.25274725,72.0678861,"['age', 'sex', 'cp', 'ca']"
295,Decision Tree,75.81609195,76.24155746,73.18681319,73.20287723,"['age', 'sex', 'cp', 'thal']"
296,Decision Tree,66.32183908,61.55606494,70.82417582,65.56722181,"['age', 'sex', 'trestbps', 'chol']"
297,Decision Tree,67.35632184,65.10244984,65.65934066,64.75252023,"['age', 'sex', 'trestbps', 'fbs']"
298,Decision Tree,67.35632184,65.10244984,65.65934066,64.75252023,"['age', 'sex', 'trestbps', 'restecg']"
299,Decision Tree,70.03448276,66.62158069,72.25274725,68.71684382,"['age', 'sex', 'trestbps', 'thalach']"
300,Decision Tree,75.77011494,73.53883861,76.64835165,74.78811034,"['age', 'sex', 'trestbps', 'exang']"
301,Decision Tree,66.73563218,63.76759678,62.85714286,62.64680748,"['age', 'sex', 'trestbps', 'oldpeak']"
302,Decision Tree,73.42528736,69.35182984,79.56043956,73.60846736,"['age', 'sex', 'trestbps', 'slope']"
303,Decision Tree,73.09195402,73.79516317,66.64835165,68.96321839,"['age', 'sex', 'trestbps', 'ca']"
304,Decision Tree,77.13793103,72.13163518,83.2967033,76.93828368,"['age', 'sex', 'trestbps', 'thal']"
305,Decision Tree,66.65517241,61.83079021,71.53846154,66.06986731,"['age', 'sex', 'chol', 'fbs']"
306,Decision Tree,66.65517241,61.83079021,71.53846154,66.06986731,"['age', 'sex', 'chol', 'restecg']"
307,Decision Tree,69.3908046,66.16932985,73.07692308,68.87698412,"['age', 'sex', 'chol', 'thalach']"
308,Decision Tree,74.10344828,74.92826618,67.96703297,70.5676436,"['age', 'sex', 'chol', 'exang']"
309,Decision Tree,66.4137931,65.86427788,59.89010989,61.97404112,"['age', 'sex', 'chol', 'oldpeak']"
310,Decision Tree,74.79310345,69.10391844,84.78021978,75.87301226,"['age', 'sex', 'chol', 'slope']"
311,Decision Tree,74.4137931,74.59728507,69.50549451,70.84327859,"['age', 'sex', 'chol', 'ca']"
312,Decision Tree,73.12643678,68.58974359,76.81318681,71.84433092,"['age', 'sex', 'chol', 'thal']"
313,Decision Tree,67.68965517,65.21356095,66.37362637,65.29599849,"['age', 'sex', 'fbs', 'restecg']"
314,Decision Tree,72.73563218,69.70756939,77.30769231,72.48419539,"['age', 'sex', 'fbs', 'thalach']"
315,Decision Tree,72.74712644,72.07788045,68.62637363,69.61478496,"['age', 'sex', 'fbs', 'exang']"
316,Decision Tree,67.4137931,65.08902535,63.57142857,63.39229188,"['age', 'sex', 'fbs', 'oldpeak']"
317,Decision Tree,74.44827586,69.18795205,83.24175824,75.28041967,"['age', 'sex', 'fbs', 'slope']"
318,Decision Tree,75.77011494,76.9047619,68.79120879,71.71143671,"['age', 'sex', 'fbs', 'ca']"
319,Decision Tree,75.7816092,71.12550277,81.04395604,75.48050897,"['age', 'sex', 'fbs', 'thal']"
320,Decision Tree,72.06896552,69.15349928,76.59340659,71.75950556,"['age', 'sex', 'restecg', 'thalach']"
321,Decision Tree,73.08045977,72.49454712,69.34065934,70.28672172,"['age', 'sex', 'restecg', 'exang']"
322,Decision Tree,67.4137931,65.08902535,63.57142857,63.39229188,"['age', 'sex', 'restecg', 'oldpeak']"
323,Decision Tree,74.44827586,69.18795205,83.24175824,75.28041967,"['age', 'sex', 'restecg', 'slope']"
324,Decision Tree,75.77011494,76.9047619,68.79120879,71.71143671,"['age', 'sex', 'restecg', 'ca']"
325,Decision Tree,76.13793103,70.92689255,82.58241758,75.95753353,"['age', 'sex', 'restecg', 'thal']"
326,Decision Tree,74.74712644,74.68364968,72.91208791,73.08937729,"['age', 'sex', 'thalach', 'exang']"
327,Decision Tree,70.36781609,71.80763097,63.40659341,66.31641666,"['age', 'sex', 'thalach', 'oldpeak']"
328,Decision Tree,71.40229885,71.14010989,71.48351648,69.77045387,"['age', 'sex', 'thalach', 'slope']"
329,Decision Tree,71.71264368,69.61299227,73.24175824,70.36000674,"['age', 'sex', 'thalach', 'ca']"
330,Decision Tree,73.77011494,73.64914171,70.98901099,71.32195122,"['age', 'sex', 'thalach', 'thal']"
331,Decision Tree,70.09195402,73.07206682,58.46153846,63.53906665,"['age', 'sex', 'exang', 'oldpeak']"
332,Decision Tree,74.10344828,72.07405533,74.3956044,72.876531,"['age', 'sex', 'exang', 'slope']"
333,Decision Tree,78.16091954,73.51303598,83.40659341,77.93319444,"['age', 'sex', 'exang', 'ca']"
334,Decision Tree,71.7816092,71.62125619,69.45054945,69.30589406,"['age', 'sex', 'exang', 'thal']"
335,Decision Tree,68.08045977,65.86233211,63.57142857,64.21918661,"['age', 'sex', 'oldpeak', 'slope']"
336,Decision Tree,76.79310345,78.27833278,69.3956044,72.97545877,"['age', 'sex', 'oldpeak', 'ca']"
337,Decision Tree,73.12643678,75.85168998,62.8021978,68.28137,"['age', 'sex', 'oldpeak', 'thal']"
338,Decision Tree,76.11494253,77.41617859,72.58241758,72.76124608,"['age', 'sex', 'slope', 'ca']"
339,Decision Tree,72.77011494,69.66106443,75.27472527,71.91400889,"['age', 'sex', 'slope', 'thal']"
340,Decision Tree,82.86206897,84.83449883,77.52747253,80.51760872,"['age', 'sex', 'ca', 'thal']"
341,Decision Tree,68.74712644,66.95713935,67.41758242,65.34110644,"['age', 'cp', 'trestbps', 'chol']"
342,Decision Tree,73.44827586,69.98351648,78.2967033,73.17671563,"['age', 'cp', 'trestbps', 'fbs']"
343,Decision Tree,73.44827586,69.98351648,78.2967033,73.17671563,"['age', 'cp', 'trestbps', 'restecg']"
344,Decision Tree,72.4137931,73.23504274,70.05494505,70.22570248,"['age', 'cp', 'trestbps', 'thalach']"
345,Decision Tree,75.79310345,81.32055445,63.57142857,70.12965006,"['age', 'cp', 'trestbps', 'exang']"
346,Decision Tree,72.10344828,74.54761905,61.31868132,65.18204246,"['age', 'cp', 'trestbps', 'oldpeak']"
347,Decision Tree,76.79310345,76.59934836,76.04395604,74.91773504,"['age', 'cp', 'trestbps', 'slope']"
348,Decision Tree,72.3908046,77.61038961,59.34065934,64.96485134,"['age', 'cp', 'trestbps', 'ca']"
349,Decision Tree,75.12643678,72.22579545,77.52747253,74.03948265,"['age', 'cp', 'trestbps', 'thal']"
350,Decision Tree,70.7816092,70.10967137,65.93406593,66.35539216,"['age', 'cp', 'chol', 'fbs']"
351,Decision Tree,71.11494253,70.32945159,66.64835165,66.83158263,"['age', 'cp', 'chol', 'restecg']"
352,Decision Tree,73.45977011,74.11004274,71.59340659,71.40140034,"['age', 'cp', 'chol', 'thalach']"
353,Decision Tree,72.7816092,74.44332791,65.87912088,68.66187203,"['age', 'cp', 'chol', 'exang']"
354,Decision Tree,71.7816092,70.95420592,65.82417582,66.81795964,"['age', 'cp', 'chol', 'oldpeak']"
355,Decision Tree,75.79310345,74.27791979,75.32967033,73.74890387,"['age', 'cp', 'chol', 'slope']"
356,Decision Tree,72.05747126,76.02551533,60.82417582,65.78902579,"['age', 'cp', 'chol', 'ca']"
357,Decision Tree,75.79310345,72.16930618,79.01098901,74.81298098,"['age', 'cp', 'chol', 'thal']"
358,Decision Tree,72.79310345,69.55710956,76.04395604,71.5471785,"['age', 'cp', 'fbs', 'restecg']"
359,Decision Tree,73.45977011,74.11004274,71.59340659,71.40140034,"['age', 'cp', 'fbs', 'thalach']"
360,Decision Tree,73.7816092,73.0330715,70.16483516,71.06280443,"['age', 'cp', 'fbs', 'exang']"
361,Decision Tree,73.12643678,73.9040404,66.53846154,67.55464651,"['age', 'cp', 'fbs', 'oldpeak']"
362,Decision Tree,76.79310345,76.59934836,76.04395604,74.91773504,"['age', 'cp', 'fbs', 'slope']"
363,Decision Tree,72.73563218,78.14316239,60.10989011,65.68398262,"['age', 'cp', 'fbs', 'ca']"
364,Decision Tree,76.48275862,78.61130536,72.47252747,73.285676,"['age', 'cp', 'fbs', 'thal']"
365,Decision Tree,73.45977011,74.11004274,71.59340659,71.40140034,"['age', 'cp', 'restecg', 'thalach']"
366,Decision Tree,74.09195402,73.82283729,69.34065934,70.78504885,"['age', 'cp', 'restecg', 'exang']"
367,Decision Tree,73.12643678,73.9040404,66.53846154,67.55464651,"['age', 'cp', 'restecg', 'oldpeak']"
368,Decision Tree,76.79310345,76.59934836,76.04395604,74.91773504,"['age', 'cp', 'restecg', 'slope']"
369,Decision Tree,73.06896552,77.52411477,61.53846154,66.94964678,"['age', 'cp', 'restecg', 'ca']"
370,Decision Tree,76.48275862,78.61130536,72.47252747,73.285676,"['age', 'cp', 'restecg', 'thal']"
371,Decision Tree,70.42528736,75.86766012,60.65934066,64.77209631,"['age', 'cp', 'thalach', 'exang']"
372,Decision Tree,70.74712644,69.63028565,68.02197802,67.69771432,"['age', 'cp', 'thalach', 'oldpeak']"
373,Decision Tree,74.45977011,70.4816507,79.61538462,74.16385951,"['age', 'cp', 'thalach', 'slope']"
374,Decision Tree,76.09195402,80.78404344,67.25274725,71.57984969,"['age', 'cp', 'thalach', 'ca']"
375,Decision Tree,82.20689655,88.29203476,73.07692308,79.06705127,"['age', 'cp', 'thalach', 'thal']"
376,Decision Tree,73.12643678,73.9040404,66.53846154,67.55464651,"['age', 'cp', 'exang', 'oldpeak']"
377,Decision Tree,71.7816092,70.10621065,70.27472527,69.27058123,"['age', 'cp', 'exang', 'slope']"
378,Decision Tree,77.12643678,76.50610174,74.72527473,74.77913351,"['age', 'cp', 'exang', 'ca']"
379,Decision Tree,76.14942529,79.96478521,70.27472527,72.53172077,"['age', 'cp', 'exang', 'thal']"
380,Decision Tree,75.13793103,76.66482129,69.45054945,70.09652194,"['age', 'cp', 'oldpeak', 'slope']"
381,Decision Tree,77.85057471,85.23214286,65.93406593,72.68504709,"['age', 'cp', 'oldpeak', 'ca']"
382,Decision Tree,76.48275862,77.14288292,74.61538462,74.23563035,"['age', 'cp', 'oldpeak', 'thal']"
383,Decision Tree,75.7816092,82.35457516,67.30769231,71.19198848,"['age', 'cp', 'slope', 'ca']"
384,Decision Tree,75.48275862,72.84131473,77.63736264,74.24744386,"['age', 'cp', 'slope', 'thal']"
385,Decision Tree,84.90804598,87.84465534,79.06593407,82.70590151,"['age', 'cp', 'ca', 'thal']"
386,Decision Tree,60.26436782,56.20384517,60.6043956,57.63977476,"['age', 'trestbps', 'chol', 'fbs']"
387,Decision Tree,56.2183908,52.42127317,53.24175824,52.29137201,"['age', 'trestbps', 'chol', 'restecg']"
388,Decision Tree,67.33333333,63.14516293,72.30769231,66.72794173,"['age', 'trestbps', 'chol', 'thalach']"
389,Decision Tree,69.35632184,66.52431566,72.96703297,68.88401515,"['age', 'trestbps', 'chol', 'exang']"
390,Decision Tree,63.66666667,64.23967617,58.40659341,58.66094642,"['age', 'trestbps', 'chol', 'oldpeak']"
391,Decision Tree,65.32183908,62.03501401,65.65934066,63.29256708,"['age', 'trestbps', 'chol', 'slope']"
392,Decision Tree,67.97701149,65.2779304,65.65934066,64.91873325,"['age', 'trestbps', 'chol', 'ca']"
393,Decision Tree,76.47126437,76.29287379,71.64835165,73.50947329,"['age', 'trestbps', 'chol', 'thal']"
394,Decision Tree,59.5862069,57.3539516,51.75824176,53.24070467,"['age', 'trestbps', 'fbs', 'restecg']"
395,Decision Tree,66.64367816,63.51388889,69.23076923,65.43249925,"['age', 'trestbps', 'fbs', 'thalach']"
396,Decision Tree,70.02298851,66.71784762,75.10989011,70.04452561,"['age', 'trestbps', 'fbs', 'exang']"
397,Decision Tree,63.66666667,61.12035604,63.51648352,61.51699783,"['age', 'trestbps', 'fbs', 'oldpeak']"
398,Decision Tree,67.02298851,63.9025974,67.14285714,65.14106915,"['age', 'trestbps', 'fbs', 'slope']"
399,Decision Tree,69.33333333,69.59868808,62.85714286,64.81677964,"['age', 'trestbps', 'fbs', 'ca']"
400,Decision Tree,75.7816092,74.64951715,73.18681319,73.28987031,"['age', 'trestbps', 'fbs', 'thal']"
401,Decision Tree,69.32183908,65.97191697,72.14285714,68.42763648,"['age', 'trestbps', 'restecg', 'thalach']"
402,Decision Tree,69.35632184,66.26850121,73.68131868,69.19103099,"['age', 'trestbps', 'restecg', 'exang']"
403,Decision Tree,64,61.99754902,61.37362637,61.00417732,"['age', 'trestbps', 'restecg', 'oldpeak']"
404,Decision Tree,66,63.18831169,64.94505495,63.79688013,"['age', 'trestbps', 'restecg', 'slope']"
405,Decision Tree,70.35632184,70.50932401,63.62637363,65.750934,"['age', 'trestbps', 'restecg', 'ca']"
406,Decision Tree,75.11494253,73.6995782,73.18681319,72.6874483,"['age', 'trestbps', 'restecg', 'thal']"
407,Decision Tree,69,68.05032854,70.05494505,67.68830065,"['age', 'trestbps', 'thalach', 'exang']"
408,Decision Tree,69.70114943,70.59333722,60.54945055,64.65971909,"['age', 'trestbps', 'thalach', 'oldpeak']"
409,Decision Tree,69,68.77021916,63.51648352,65.04599093,"['age', 'trestbps', 'thalach', 'slope']"
410,Decision Tree,68.37931034,65.99481878,70.27472527,66.54543363,"['age', 'trestbps', 'thalach', 'ca']"
411,Decision Tree,74.44827586,75.1372549,69.56043956,71.338556,"['age', 'trestbps', 'thalach', 'thal']"
412,Decision Tree,68.3908046,73.72294372,51.20879121,59.33874812,"['age', 'trestbps', 'exang', 'oldpeak']"
413,Decision Tree,74.40229885,73.57215089,71.42857143,71.8718492,"['age', 'trestbps', 'exang', 'slope']"
414,Decision Tree,75.4137931,72.27941176,76.75824176,74.02710695,"['age', 'trestbps', 'exang', 'ca']"
415,Decision Tree,75.81609195,76.75420168,72.36263736,73.18220282,"['age', 'trestbps', 'exang', 'thal']"
416,Decision Tree,67.73563218,67.90689866,59.17582418,62.50582307,"['age', 'trestbps', 'oldpeak', 'slope']"
417,Decision Tree,71.71264368,70.96520147,65.71428571,67.54008832,"['age', 'trestbps', 'oldpeak', 'ca']"
418,Decision Tree,78.17241379,78.47964535,74.61538462,75.75665076,"['age', 'trestbps', 'oldpeak', 'thal']"
419,Decision Tree,73.71264368,72.29581448,70.93406593,70.90350901,"['age', 'trestbps', 'slope', 'ca']"
420,Decision Tree,74.8045977,69.68127426,81.26373626,74.6896009,"['age', 'trestbps', 'slope', 'thal']"
421,Decision Tree,80.17241379,80.25641026,76.04395604,77.53114896,"['age', 'trestbps', 'ca', 'thal']"
422,Decision Tree,59.2183908,55.73428326,59.67032967,57.25264008,"['age', 'chol', 'fbs', 'restecg']"
423,Decision Tree,68.68965517,64.63075302,78.13186813,69.7905538,"['age', 'chol', 'fbs', 'thalach']"
424,Decision Tree,67.35632184,65.73459384,65,64.75337212,"['age', 'chol', 'fbs', 'exang']"
425,Decision Tree,64.01149425,65.01745395,59.12087912,59.2709596,"['age', 'chol', 'fbs', 'oldpeak']"
426,Decision Tree,67.33333333,63.95763305,67.8021978,65.41664813,"['age', 'chol', 'fbs', 'slope']"
427,Decision Tree,71.65517241,72.15750916,64.89010989,67.18017908,"['age', 'chol', 'fbs', 'ca']"
428,Decision Tree,72.13793103,72.69880854,65.93406593,68.2565061,"['age', 'chol', 'fbs', 'thal']"
429,Decision Tree,68.66666667,65.48657848,75.87912088,69.15600158,"['age', 'chol', 'restecg', 'thalach']"
430,Decision Tree,66.68965517,65.20986856,63.57142857,63.7909565,"['age', 'chol', 'restecg', 'exang']"
431,Decision Tree,64.01149425,65.01745395,59.12087912,59.2709596,"['age', 'chol', 'restecg', 'oldpeak']"
432,Decision Tree,66.31034483,63.32738095,65.6043956,64.07682905,"['age', 'chol', 'restecg', 'slope']"
433,Decision Tree,71.66666667,71.38644689,66.37362637,67.48176638,"['age', 'chol', 'restecg', 'ca']"
434,Decision Tree,71.79310345,71.20567668,65.16483516,67.72455657,"['age', 'chol', 'restecg', 'thal']"
435,Decision Tree,72.35632184,72.43181818,67.08791209,69.0110084,"['age', 'chol', 'thalach', 'exang']"
436,Decision Tree,69.37931034,72.19169135,59.83516484,64.22048843,"['age', 'chol', 'thalach', 'oldpeak']"
437,Decision Tree,70.03448276,70.68021817,66.48351648,67.06487393,"['age', 'chol', 'thalach', 'slope']"
438,Decision Tree,70.02298851,68.87179487,65.98901099,66.27255276,"['age', 'chol', 'thalach', 'ca']"
439,Decision Tree,74.7816092,75.48298923,68.68131868,71.51354488,"['age', 'chol', 'thalach', 'thal']"
440,Decision Tree,70.08045977,77.51401376,51.0989011,60.53836524,"['age', 'chol', 'exang', 'oldpeak']"
441,Decision Tree,74.74712644,75.77266082,70.71428571,72.01675461,"['age', 'chol', 'exang', 'slope']"
442,Decision Tree,75.10344828,75.2259897,70.38461538,71.13136614,"['age', 'chol', 'exang', 'ca']"
443,Decision Tree,74.47126437,73.52073254,71.64835165,72.00801223,"['age', 'chol', 'exang', 'thal']"
444,Decision Tree,67.74712644,70.79578755,57.74725275,61.63406198,"['age', 'chol', 'oldpeak', 'slope']"
445,Decision Tree,74.04597701,74.57559108,66.42857143,69.72033796,"['age', 'chol', 'oldpeak', 'ca']"
446,Decision Tree,77.83908046,78.64131702,71.64835165,74.60431665,"['age', 'chol', 'oldpeak', 'thal']"
447,Decision Tree,73.72413793,74.08220211,68.13186813,70.06423206,"['age', 'chol', 'slope', 'ca']"
448,Decision Tree,74.48275862,71.12750485,76.92307692,73.45577905,"['age', 'chol', 'slope', 'thal']"
449,Decision Tree,73.42528736,74.43096596,65.38461538,67.89562636,"['age', 'chol', 'ca', 'thal']"
450,Decision Tree,71.01149425,68.11936236,77.25274725,71.36283497,"['age', 'fbs', 'restecg', 'thalach']"
451,Decision Tree,66.66666667,64.27281248,67.08791209,64.71518637,"['age', 'fbs', 'restecg', 'exang']"
452,Decision Tree,65.36781609,64.19614931,62.69230769,62.52922024,"['age', 'fbs', 'restecg', 'oldpeak']"
453,Decision Tree,64.66666667,62.26741314,62.74725275,61.98009031,"['age', 'fbs', 'restecg', 'slope']"
454,Decision Tree,71.68965517,73.06998557,62.85714286,66.49904443,"['age', 'fbs', 'restecg', 'ca']"
455,Decision Tree,74.79310345,75.63664114,67.96703297,71.10888278,"['age', 'fbs', 'restecg', 'thal']"
456,Decision Tree,72.02298851,72.10093583,67.08791209,68.81746002,"['age', 'fbs', 'thalach', 'exang']"
457,Decision Tree,70.73563218,73.3460925,61.26373626,65.73804077,"['age', 'fbs', 'thalach', 'oldpeak']"
458,Decision Tree,72.68965517,74.16526091,69.34065934,70.20477349,"['age', 'fbs', 'thalach', 'slope']"
459,Decision Tree,71.72413793,70.95221445,68.18681319,68.43305634,"['age', 'fbs', 'thalach', 'ca']"
460,Decision Tree,72.4137931,73.47333222,67.30769231,69.08139184,"['age', 'fbs', 'thalach', 'thal']"
461,Decision Tree,69.75862069,75.21853147,53.35164835,61.52274963,"['age', 'fbs', 'exang', 'oldpeak']"
462,Decision Tree,75.4137931,76.56753261,71.42857143,72.75110965,"['age', 'fbs', 'exang', 'slope']"
463,Decision Tree,74.06896552,70.31730675,77.47252747,73.15686091,"['age', 'fbs', 'exang', 'ca']"
464,Decision Tree,74.47126437,75.36344538,70.16483516,71.63010997,"['age', 'fbs', 'exang', 'thal']"
